Date,Open,High,Low,Close,Volume
2008-06-02,48505.046875,48790.37109375,47553.96484375,48790.37109375,1382502
2008-06-03,48314.83203125,48314.83203125,47268.64453125,47744.18359375,1414111
2008-06-04,47553.96484375,48219.72265625,47268.64453125,47553.96484375,1016990
2008-06-05,47078.42578125,47316.1953125,46412.671875,46935.765625,1993774
2008-06-06,46935.765625,46935.765625,46935.765625,46935.765625,0
2008-06-09,45937.1328125,45937.1328125,45033.60546875,45176.26953125,2890394
2008-06-10,45414.0390625,45461.59375,43559.43359375,43892.3125,3142232
2008-06-11,43939.86328125,44367.8515625,43416.7734375,43749.6484375,2399010
2008-06-12,42941.23046875,43369.21875,42370.5859375,42370.5859375,3584627
2008-06-13,42988.78515625,44034.97265625,42893.6796875,43987.41796875,2468019
2008-06-16,44890.9453125,46270.0078125,44320.296875,45842.0234375,3122447
2008-06-17,46412.671875,46555.33203125,45318.9296875,46222.45703125,2115867
2008-06-18,46174.90234375,46317.5625,45556.69921875,46222.45703125,921482
2008-06-19,45176.26953125,45366.484375,44272.7421875,44986.05078125,2024892
2008-06-20,44795.8359375,45223.8203125,44415.40625,44653.17578125,1080388
2008-06-23,43274.109375,45176.26953125,43226.5546875,44415.40625,1260772
2008-06-24,44415.40625,45366.484375,43892.3125,44986.05078125,1098939
2008-06-25,45366.484375,45414.0390625,44558.06640625,45366.484375,1544295
2008-06-26,45081.16015625,46032.23828125,44510.51171875,44795.8359375,910342
2008-06-27,43844.7578125,44272.7421875,43369.21875,44272.7421875,1086447
2008-06-30,44510.51171875,45271.375,43939.86328125,44986.05078125,1247974
2008-07-01,44272.7421875,45604.25390625,44272.7421875,44795.8359375,1443753
2008-07-02,44795.8359375,45509.14453125,44272.7421875,44653.17578125,1675601
2008-07-03,43749.6484375,44843.390625,43511.87890625,44415.40625,1476576
2008-07-04,43749.6484375,44462.95703125,42323.03125,42846.125,1674301
2008-07-07,42798.5703125,44034.97265625,42227.921875,43844.7578125,1493548
2008-07-08,43369.21875,43559.43359375,41181.734375,42132.8125,2477828
2008-07-09,43036.33984375,43416.7734375,42037.70703125,42037.70703125,1428498
2008-07-10,41086.62890625,42988.78515625,41086.62890625,41847.4921875,2507942
2008-07-11,41657.2734375,43416.7734375,40991.51953125,43274.109375,1716578
2008-07-14,42798.5703125,43321.6640625,42227.921875,42798.5703125,1222054
2008-07-15,41847.4921875,42132.8125,40183.1015625,40563.53515625,2261989
2008-07-16,40183.1015625,40848.85546875,38804.03515625,39469.79296875,2914461
2008-07-17,40611.0859375,41086.62890625,39136.9140625,39612.453125,2161699
2008-07-18,40325.765625,40420.87109375,39564.8984375,39802.671875,1527549
2008-07-21,40420.87109375,42323.03125,40420.87109375,41799.9375,3222117
2008-07-22,40991.51953125,42275.4765625,40991.51953125,41942.59765625,1955738
2008-07-23,43749.6484375,43939.86328125,43036.33984375,43369.21875,3457381
2008-07-24,44034.97265625,45271.375,43749.6484375,44700.73046875,3670359
2008-07-25,43844.7578125,44986.05078125,43749.6484375,44700.73046875,1301646
2008-07-28,44130.08203125,45128.71484375,43892.3125,44320.296875,1658291
2008-07-29,43321.6640625,43559.43359375,42513.24609375,43464.32421875,1327129
2008-07-30,44415.40625,45271.375,44272.7421875,44890.9453125,2254236
2008-07-31,45223.8203125,45794.46875,44177.63671875,45081.16015625,1322832
2008-08-01,45128.71484375,45128.71484375,43606.98828125,44510.51171875,890139
2008-08-04,44700.73046875,44795.8359375,43131.44921875,43797.203125,1232501
2008-08-05,44510.51171875,45556.69921875,44225.1875,45081.16015625,1962920
2008-08-06,45984.6875,47411.3046875,45746.9140625,46745.55078125,2342183
2008-08-07,47268.64453125,47268.64453125,45889.578125,46602.88671875,1788991
2008-08-08,45937.1328125,47744.18359375,45889.578125,47125.98046875,2609144
2008-08-11,47744.18359375,48505.046875,47268.64453125,47839.2890625,1890747
2008-08-12,47649.07421875,47839.2890625,46888.2109375,47030.87109375,1248068
2008-08-13,46507.78125,47078.42578125,45937.1328125,46793.1015625,1252016
2008-08-14,46697.99609375,47744.18359375,46127.34765625,47744.18359375,1757977
2008-08-15,47744.18359375,47744.18359375,47744.18359375,47744.18359375,0
2008-08-18,48314.83203125,48409.9375,46555.33203125,46793.1015625,1177016
2008-08-19,46032.23828125,46127.34765625,45033.60546875,46032.23828125,1745153
2008-08-20,45984.6875,46793.1015625,45128.71484375,45937.1328125,1350558
2008-08-21,45651.80859375,45937.1328125,45271.375,45461.59375,1136190
2008-08-22,45604.25390625,45889.578125,44605.62109375,45318.9296875,1603701
2008-08-25,45318.9296875,46793.1015625,45318.9296875,46317.5625,1211249
2008-08-26,45176.26953125,46793.1015625,45081.16015625,46079.79296875,1038826
2008-08-27,46507.78125,47268.64453125,45984.6875,46935.765625,1186715
2008-08-28,47553.96484375,47553.96484375,46270.0078125,46935.765625,853307
2008-08-29,47363.75,48029.5078125,47030.87109375,47411.3046875,1718813
2008-09-01,46983.3203125,47411.3046875,45461.59375,45699.36328125,1990602
2008-09-02,45699.36328125,46602.88671875,43274.109375,45223.8203125,3598714
2008-09-03,45223.8203125,46127.34765625,43511.87890625,44034.97265625,2711227
2008-09-04,44034.97265625,45081.16015625,43416.7734375,44795.8359375,1773887
2008-09-05,43749.6484375,44890.9453125,43702.09375,43939.86328125,1713647
2008-09-08,46793.1015625,47934.3984375,46127.34765625,47649.07421875,3708036
2008-09-09,47458.859375,47458.859375,46460.2265625,47363.75,1515569
2008-09-10,46412.671875,47363.75,46222.45703125,47078.42578125,2666880
2008-09-11,46365.1171875,46507.78125,44653.17578125,44890.9453125,4157973
2008-09-12,45651.80859375,46460.2265625,45176.26953125,45651.80859375,1849638
2008-09-15,45651.80859375,45651.80859375,45651.80859375,45651.80859375,0
2008-09-16,39755.1171875,43511.87890625,39755.1171875,43416.7734375,3060694
2008-09-17,44700.73046875,44748.28125,43036.33984375,43416.7734375,2099655
2008-09-18,41086.62890625,41562.16796875,37567.6328125,40706.1953125,4471
2008-09-19,42132.8125,42846.125,40706.1953125,41371.94921875,5592066
2008-09-22,42132.8125,43179.0,41895.04296875,42275.4765625,2707854
2008-09-23,41990.15234375,42655.90625,41134.1796875,42513.24609375,2356991
2008-09-24,43083.89453125,43083.89453125,42132.8125,42132.8125,2277570
2008-09-25,42227.921875,42227.921875,40848.85546875,41847.4921875,2181857
2008-09-26,41752.3828125,41752.3828125,40658.640625,40991.51953125,2087636
2008-09-29,41181.734375,41752.3828125,39755.1171875,40658.640625,2813535
2008-09-30,37377.41796875,40943.96484375,37234.7578125,39850.22265625,3141575
2008-10-01,40658.640625,40706.1953125,38851.58984375,39755.1171875,2687487
2008-10-02,39945.33203125,40801.3046875,38899.14453125,39279.578125,2039078
2008-10-03,39279.578125,39279.578125,39279.578125,39279.578125,0
2008-10-06,38708.9296875,38708.9296875,36045.90625,36473.890625,3992159
2008-10-07,35380.15234375,37187.203125,35332.59765625,36901.87890625,2251810
2008-10-08,35094.828125,35285.04296875,32241.58984375,33858.42578125,3694917
2008-10-09,33192.66796875,36949.43359375,33192.66796875,35189.93359375,4257806
2008-10-10,32812.23828125,35617.921875,31290.509765625,34857.05859375,4059658
2008-10-13,35808.13671875,37757.84765625,35617.921875,37187.203125,3453588
2008-10-14,39327.12890625,41134.1796875,39089.359375,39945.33203125,4117550
2008-10-15,38328.49609375,39564.8984375,37852.95703125,39564.8984375,2087263
2008-10-16,36711.6640625,36949.43359375,33668.20703125,35142.3828125,4056720
2008-10-17,35142.3828125,35189.93359375,30814.970703125,31718.49609375,4988970
2008-10-20,33002.453125,34191.30078125,31813.603515625,33763.31640625,4984588
2008-10-21,35285.04296875,35285.04296875,33287.77734375,34381.51953125,2227695
2008-10-22,33240.22265625,35332.59765625,32526.9140625,33668.20703125,3274372
2008-10-23,31195.40234375,33477.9921875,30482.091796875,32812.23828125,2839232
2008-10-24,32479.359375,32622.021484375,28960.365234375,31100.294921875,3884203
2008-10-27,31813.603515625,34666.83984375,30624.75390625,34238.85546875,4269924
2008-10-28,32431.8046875,33763.31640625,31766.048828125,32431.8046875,4648823
2008-10-29,33668.20703125,34333.96484375,27581.30078125,27581.30078125,5789125
2008-10-30,29578.56640625,31670.94140625,24252.5234375,31385.6171875,9250865
2008-10-31,30244.322265625,33810.87109375,28247.056640625,28579.93359375,7202198
2008-11-03,29198.134765625,32336.697265625,28817.703125,31528.279296875,4883021
2008-11-04,32146.48046875,35142.3828125,31766.048828125,34999.71875,4785697
2008-11-05,37092.09375,38233.390625,35142.3828125,35760.58203125,4837240
2008-11-06,34286.41015625,34571.734375,31290.509765625,32479.359375,3067583
2008-11-07,30910.078125,35237.48828125,30434.5390625,34619.2890625,3348704
2008-11-10,34666.83984375,35570.3671875,32526.9140625,34191.30078125,2775019
2008-11-11,34429.0703125,35617.921875,33240.22265625,33382.8828125,2540103
2008-11-12,32431.8046875,33050.0078125,31290.509765625,32526.9140625,2340132
2008-11-13,29958.998046875,30434.5390625,27676.408203125,30434.5390625,4977554
2008-11-14,32336.697265625,32336.697265625,29816.337890625,30149.21484375,2485025
2008-11-17,30434.5390625,32954.8984375,28722.595703125,30434.5390625,3274658
2008-11-18,29673.67578125,30386.984375,28247.056640625,28532.380859375,2737705
2008-11-19,28722.595703125,29103.02734375,26820.4375,27819.0703125,2727902
2008-11-20,26154.681640625,26630.220703125,23872.091796875,25108.494140625,3170338
2008-11-21,23301.443359375,27105.76171875,22683.2421875,27105.76171875,2396213
2008-11-24,26297.34375,26963.099609375,24347.630859375,24775.6171875,2441043
2008-11-25,26487.55859375,27105.76171875,23776.982421875,24347.630859375,2939909
2008-11-26,24585.400390625,27914.177734375,24395.185546875,27866.625,5879148
2008-11-27,29150.58203125,31385.6171875,27866.625,28199.501953125,5377219
2008-11-28,28960.365234375,30577.201171875,28484.826171875,29198.134765625,3313134
2008-12-01,29435.90625,29435.90625,27581.30078125,28056.83984375,2071793
2008-12-02,26963.099609375,30006.552734375,26154.681640625,28532.380859375,3551043
2008-12-03,29340.796875,30624.75390625,29007.919921875,30101.66015625,3637104
2008-12-04,31195.40234375,31575.833984375,28722.595703125,29245.689453125,2560550
2008-12-05,29245.689453125,30577.201171875,28817.703125,30149.21484375,1680952
2008-12-08,30149.21484375,32812.23828125,29626.12109375,32336.697265625,3195750
2008-12-09,33192.66796875,33192.66796875,30672.30859375,32146.48046875,2978026
2008-12-10,32431.8046875,34761.94921875,31861.158203125,33192.66796875,3824082
2008-12-11,33145.11328125,34143.74609375,31623.388671875,33192.66796875,8082526
2008-12-12,31385.6171875,31480.7265625,28247.056640625,28247.056640625,6761418
2008-12-15,29007.919921875,30434.5390625,29007.919921875,30434.5390625,3539789
2008-12-16,30624.75390625,31147.84765625,29483.458984375,30910.078125,2826757
2008-12-17,32669.57421875,32954.8984375,31052.740234375,31766.048828125,3204936
2008-12-18,32241.58984375,32526.9140625,29911.4453125,30529.646484375,3137031
2008-12-19,31338.064453125,31433.171875,30006.552734375,30244.322265625,2508053
2008-12-22,30434.5390625,30814.970703125,29578.56640625,29911.4453125,1567855
2008-12-23,29958.998046875,30196.76953125,28579.93359375,28912.8125,1663642
2008-12-24,28532.380859375,28865.2578125,27343.53125,28532.380859375,1675582
2008-12-25,28532.380859375,28532.380859375,28532.380859375,28532.380859375,0
2008-12-26,28532.380859375,29103.02734375,27914.177734375,28532.380859375,1323749
2008-12-29,28342.1640625,28770.150390625,27533.74609375,28484.826171875,976472
2008-12-30,28912.8125,29578.56640625,28247.056640625,28247.056640625,1262920
2008-12-31,28247.056640625,28247.056640625,28247.056640625,28247.056640625,0
2009-01-02,27723.962890625,28056.83984375,26392.451171875,28056.83984375,3776162
2009-01-05,29198.134765625,31813.603515625,28912.8125,30624.75390625,5471512
2009-01-06,30719.86328125,31195.40234375,30434.5390625,30814.970703125,3977879
2009-01-07,31100.294921875,31908.7109375,30434.5390625,31338.064453125,4262978
2009-01-08,30957.6328125,31005.185546875,29578.56640625,30244.322265625,2534784
2009-01-09,30910.078125,31338.064453125,28912.8125,28912.8125,3185068
2009-01-12,28104.39453125,28532.380859375,27628.85546875,28151.947265625,2357821
2009-01-13,27771.515625,29245.689453125,27391.083984375,28770.150390625,1702176
2009-01-14,29388.3515625,30434.5390625,28056.83984375,30434.5390625,2464923
2009-01-15,29103.02734375,29293.244140625,28437.271484375,28532.380859375,2747024
2009-01-16,28056.83984375,28722.595703125,27153.314453125,28675.041015625,4323701
2009-01-19,28627.48828125,29198.134765625,27819.0703125,28151.947265625,3306051
2009-01-20,27581.30078125,27581.30078125,26820.4375,26820.4375,3004805
2009-01-21,25203.6015625,25869.357421875,25156.048828125,25203.6015625,3672615
2009-01-22,26487.55859375,26677.775390625,25393.818359375,25679.142578125,4073167
2009-01-23,24918.279296875,25203.6015625,24252.5234375,24252.5234375,4519585
2009-01-28,25298.7109375,26915.544921875,25013.38671875,26154.681640625,4768545
2009-01-29,27105.76171875,27771.515625,26582.66796875,27010.65234375,4762983
2009-01-30,26154.681640625,27533.74609375,25916.912109375,27248.423828125,3461423
2009-02-02,25393.818359375,26154.681640625,24918.279296875,25156.048828125,7500190
2009-02-03,24728.0625,26297.34375,24490.29296875,26202.236328125,7306349
2009-02-04,26915.544921875,27153.314453125,26440.005859375,27153.314453125,4203245
2009-02-05,26440.005859375,27961.732421875,26249.7890625,26630.220703125,3102045
2009-02-06,27628.85546875,27866.625,27153.314453125,27819.0703125,2911629
2009-02-09,29007.919921875,29388.3515625,27914.177734375,27914.177734375,3573894
2009-02-10,28342.1640625,28817.703125,27628.85546875,28247.056640625,2993986
2009-02-11,27105.76171875,27771.515625,26392.451171875,27581.30078125,4428520
2009-02-12,27200.869140625,27391.083984375,25964.46484375,26249.7890625,4514648
2009-02-13,26249.7890625,26677.775390625,25869.357421875,26487.55859375,2456852
2009-02-16,26392.451171875,26487.55859375,25679.142578125,26012.01953125,3212949
2009-02-17,25700.0,25850.0,24500.0,25050.0,4945645
2009-02-18,24300.0,24400.0,23550.0,23600.0,4425953
2009-02-19,24000.0,24800.0,23600.0,24150.0,4325900
2009-02-20,23400.0,23800.0,22050.0,22900.0,4762908
2009-02-23,22500.0,23300.0,21600.0,22950.0,6337203
2009-02-24,22050.0,22100.0,21350.0,21550.0,4118925
2009-02-25,22750.0,22750.0,21250.0,21250.0,5029539
2009-02-26,21700.0,22400.0,20950.0,21300.0,3313799
2009-02-27,21550.0,23350.0,21350.0,23300.0,5549769
2009-03-02,22350.0,22600.0,21800.0,22000.0,3608319
2009-03-03,21100.0,21850.0,20500.0,21500.0,4456655
2009-03-04,21350.0,22250.0,21000.0,21950.0,4219167
2009-03-05,22100.0,22100.0,21250.0,21450.0,4196405
2009-03-06,20600.0,20900.0,20500.0,20500.0,3727166
2009-03-09,20850.0,21300.0,20400.0,20800.0,3514612
2009-03-10,20400.0,23700.0,20400.0,22800.0,9438003
2009-03-11,24150.0,24150.0,23200.0,23300.0,5981152
2009-03-12,23150.0,23250.0,22450.0,23000.0,5893082
2009-03-13,23600.0,23700.0,22000.0,22600.0,7384031
2009-03-16,22400.0,23300.0,22050.0,23000.0,6471151
2009-03-17,23800.0,25500.0,23600.0,25200.0,8269292
2009-03-18,25850.0,26000.0,24850.0,25900.0,6471703
2009-03-19,26400.0,26750.0,25500.0,25600.0,5640469
2009-03-20,25600.0,25850.0,24400.0,25000.0,4003418
2009-03-23,25200.0,25800.0,25050.0,25700.0,711840
2009-03-24,28050.0,28300.0,26800.0,27250.0,5149025
2009-03-25,26850.0,27250.0,26400.0,27000.0,2679648
2009-03-26,26900.0,27800.0,26700.0,27700.0,3230092
2009-03-27,27350.0,27850.0,26200.0,26700.0,4257823
2009-03-30,26050.0,26300.0,24300.0,24300.0,5099345
2009-03-31,24750.0,25400.0,24450.0,24600.0,6243395
2009-04-01,25200.0,25800.0,24750.0,25750.0,3829239
2009-04-02,26700.0,28000.0,26450.0,27750.0,5937158
2009-04-03,28500.0,29300.0,28050.0,28900.0,7880234
2009-04-06,29050.0,30600.0,29000.0,29750.0,5461864
2009-04-07,29250.0,29600.0,28350.0,28900.0,4236232
2009-04-08,28050.0,28250.0,27600.0,27600.0,3252831
2009-04-09,27950.0,30200.0,27850.0,29950.0,5834982
2009-04-10,31500.0,31800.0,30150.0,30300.0,6692761
2009-04-13,30550.0,30800.0,29400.0,30300.0,2826730
2009-04-14,30900.0,31300.0,30050.0,30300.0,3880890
2009-04-15,29600.0,29850.0,28650.0,29800.0,3747890
2009-04-16,30500.0,30800.0,28850.0,29300.0,4284196
2009-04-17,29450.0,29700.0,28650.0,28750.0,3442900
2009-04-20,28900.0,29950.0,28300.0,29850.0,2248782
2009-04-21,28850.0,29200.0,28300.0,29050.0,3268860
2009-04-22,29650.0,29650.0,28900.0,29250.0,2777649
2009-04-23,29250.0,29450.0,28300.0,29000.0,3216777
2009-04-24,29400.0,30000.0,28550.0,29600.0,4436355
2009-04-27,29600.0,30100.0,29000.0,29000.0,3372829
2009-04-28,29550.0,29700.0,27950.0,28000.0,4642971
2009-04-29,28400.0,29400.0,28100.0,29400.0,2481506
2009-04-30,30200.0,32100.0,30150.0,31700.0,9347581
2009-05-04,32800.0,36350.0,32500.0,34000.0,11720357
2009-05-06,33500.0,34200.0,31700.0,31700.0,13466449
2009-05-07,32700.0,32850.0,31450.0,31850.0,9094384
2009-05-08,31600.0,32300.0,31300.0,32300.0,4792285
2009-05-11,32850.0,32850.0,31850.0,32300.0,4359113
2009-05-12,31900.0,32450.0,31500.0,31800.0,3076141
2009-05-13,31700.0,32300.0,31100.0,31500.0,4632110
2009-05-14,30750.0,30900.0,30300.0,30300.0,3865703
2009-05-15,31100.0,32100.0,30900.0,31950.0,3929708
2009-05-18,31300.0,31900.0,30750.0,31400.0,3751418
2009-05-19,32900.0,33000.0,31950.0,32650.0,5426782
2009-05-20,32800.0,33150.0,32300.0,33000.0,3645102
2009-05-21,33000.0,33800.0,32650.0,33250.0,3577305
2009-05-22,32700.0,33200.0,32100.0,32200.0,2743470
2009-05-25,31500.0,31900.0,29150.0,31600.0,3980679
2009-05-26,31800.0,31850.0,30500.0,30700.0,2945781
2009-05-27,31300.0,31400.0,30400.0,30900.0,2616681
2009-05-28,30300.0,32000.0,30250.0,32000.0,2379182
2009-05-29,31650.0,32000.0,30500.0,31450.0,3801452
2009-06-01,31750.0,33100.0,31200.0,32650.0,3603001
2009-06-02,33300.0,33350.0,31800.0,31900.0,2942519
2009-06-03,31700.0,31900.0,31050.0,31400.0,2640952
2009-06-04,31200.0,31250.0,29900.0,29950.0,3498209
2009-06-05,31200.0,31200.0,29900.0,30300.0,2780282
2009-06-08,29900.0,30550.0,29550.0,29800.0,2832381
2009-06-09,30450.0,30450.0,29150.0,29250.0,2261274
2009-06-10,29450.0,30900.0,29300.0,30900.0,2448691
2009-06-11,30700.0,31250.0,30500.0,30750.0,4273031
2009-06-12,30850.0,30950.0,30500.0,30900.0,2369359
2009-06-15,31150.0,31150.0,30100.0,30400.0,2400447
2009-06-16,29950.0,30650.0,29850.0,30550.0,2132993
2009-06-17,30200.0,30550.0,29800.0,29800.0,2361567
2009-06-18,29800.0,30050.0,29500.0,29650.0,1676076
2009-06-19,29800.0,30400.0,29650.0,30400.0,1671530
2009-06-22,30150.0,31750.0,30100.0,31650.0,3157457
2009-06-23,30750.0,31200.0,30400.0,31150.0,2296625
2009-06-24,31300.0,31300.0,30550.0,30900.0,2132626
2009-06-25,31000.0,31700.0,30900.0,31300.0,3642608
2009-06-26,31400.0,31450.0,30650.0,31450.0,2278276
2009-06-29,31500.0,31950.0,31400.0,31800.0,1887073
2009-06-30,32200.0,32950.0,32150.0,32250.0,4106620
2009-07-01,32400.0,33850.0,31950.0,33600.0,4771840
2009-07-02,33750.0,34100.0,33150.0,33350.0,2817548
2009-07-03,32650.0,34000.0,32600.0,34000.0,1688936
2009-07-06,33700.0,34000.0,33400.0,34000.0,1540091
2009-07-07,34000.0,34350.0,33100.0,33400.0,2146577
2009-07-08,33000.0,33200.0,32600.0,32900.0,2007101
2009-07-09,32700.0,34050.0,32550.0,33050.0,4036312
2009-07-10,33300.0,34150.0,33300.0,34000.0,2724582
2009-07-13,34150.0,34650.0,32750.0,32900.0,2857784
2009-07-14,33900.0,34450.0,33400.0,34000.0,3390798
2009-07-15,34600.0,36200.0,34550.0,35700.0,5577516
2009-07-16,36500.0,36950.0,36350.0,36800.0,4521893
2009-07-17,36800.0,36950.0,36000.0,36600.0,2172668
2009-07-20,36700.0,37500.0,36350.0,37300.0,2252413
2009-07-21,37600.0,38150.0,37300.0,37800.0,2329805
2009-07-22,37450.0,37500.0,36750.0,37000.0,2785932
2009-07-23,36900.0,37400.0,36450.0,36800.0,1961836
2009-07-24,37400.0,37400.0,36050.0,36450.0,2581800
2009-07-27,36900.0,38100.0,36700.0,37400.0,2786487
2009-07-28,38200.0,38900.0,37600.0,38500.0,2934334
2009-07-29,38600.0,39900.0,38050.0,39700.0,2662782
2009-07-30,39800.0,40400.0,39250.0,40300.0,2889278
2009-07-31,40300.0,41950.0,40150.0,41600.0,4140603
2009-08-03,42000.0,42800.0,41700.0,41800.0,2564151
2009-08-04,41600.0,42200.0,40650.0,41200.0,4296397
2009-08-05,41300.0,42900.0,41200.0,41450.0,2644652
2009-08-06,41500.0,42600.0,41500.0,42350.0,1985301
2009-08-07,42800.0,43150.0,41500.0,41950.0,2393830
2009-08-10,42350.0,42650.0,41400.0,41550.0,1850024
2009-08-11,41550.0,41950.0,40150.0,40300.0,3148122
2009-08-12,40000.0,40000.0,38650.0,39150.0,2689580
2009-08-13,40000.0,40800.0,39400.0,39400.0,3847177
2009-08-14,40550.0,41600.0,40350.0,41350.0,2863833
2009-08-17,41350.0,41350.0,39100.0,39400.0,2372561
2009-08-18,38600.0,39900.0,38400.0,39000.0,2629366
2009-08-19,39400.0,39800.0,38450.0,38800.0,2245700
2009-08-20,39250.0,40900.0,39100.0,40900.0,2409404
2009-08-21,41500.0,41650.0,39950.0,41100.0,2051188
2009-08-24,42350.0,43500.0,41900.0,42500.0,4112602
2009-08-25,42000.0,42850.0,41500.0,42500.0,2100206
2009-08-26,42700.0,42750.0,41850.0,42450.0,1590384
2009-08-27,42000.0,42250.0,41000.0,41500.0,1902394
2009-08-28,42000.0,42250.0,41500.0,41750.0,1066448
2009-08-31,41100.0,41600.0,39900.0,41000.0,2948775
2009-09-01,40950.0,42300.0,40950.0,42100.0,2057538
2009-09-02,41400.0,43600.0,40850.0,42500.0,2803382
2009-09-03,42750.0,44650.0,42700.0,43800.0,4363556
2009-09-04,44800.0,45000.0,43550.0,44150.0,3315678
2009-09-07,44400.0,44700.0,43200.0,43750.0,1216447
2009-09-08,43750.0,44300.0,43300.0,43450.0,1192580
2009-09-09,44000.0,44000.0,42850.0,42950.0,1729788
2009-09-10,43200.0,44650.0,43050.0,44500.0,3267456
2009-09-11,44800.0,46700.0,44700.0,46000.0,3817922
2009-09-14,46200.0,47000.0,45100.0,46000.0,2989632
2009-09-15,47250.0,48450.0,46750.0,48050.0,4442575
2009-09-16,48600.0,49500.0,48500.0,48950.0,3695892
2009-09-17,49650.0,49650.0,47850.0,48300.0,3606715
2009-09-18,48950.0,49100.0,47900.0,48200.0,3909798
2009-09-21,47800.0,48150.0,47250.0,47900.0,1446952
2009-09-22,47400.0,49000.0,47400.0,48150.0,1609362
2009-09-23,47750.0,49250.0,47750.0,48300.0,2109901
2009-09-24,48700.0,49200.0,48150.0,48750.0,2001640
2009-09-25,47700.0,48000.0,46300.0,47650.0,2616922
2009-09-28,46650.0,47000.0,45500.0,46100.0,2939939
2009-09-29,46500.0,46950.0,45450.0,46800.0,2603442
2009-09-30,46800.0,47500.0,46250.0,47000.0,2220422
2009-10-01,47500.0,47750.0,46300.0,46550.0,1883396
2009-10-05,45300.0,46500.0,44750.0,44800.0,3616623
2009-10-06,45300.0,45350.0,43750.0,44500.0,2351253
2009-10-07,44800.0,46000.0,44800.0,45450.0,2645507
2009-10-08,46350.0,46850.0,45700.0,46350.0,3386681
2009-10-09,47000.0,48700.0,46350.0,48300.0,2613111
2009-10-12,48500.0,48550.0,47100.0,47950.0,1474317
2009-10-13,47300.0,48300.0,46500.0,47450.0,2500995
2009-10-14,47700.0,48100.0,46350.0,47350.0,1779941
2009-10-15,47600.0,48350.0,47450.0,48000.0,1768453
2009-10-16,48450.0,49900.0,48050.0,48800.0,3045249
2009-10-19,48500.0,49500.0,47700.0,49000.0,1422298
2009-10-20,49500.0,49750.0,48500.0,48650.0,1805187
2009-10-21,48700.0,49100.0,48000.0,48350.0,1126394
2009-10-22,47700.0,48600.0,46950.0,47300.0,1954507
2009-10-23,47600.0,47700.0,46600.0,46700.0,1334564
2009-10-26,46550.0,48600.0,46000.0,48550.0,1498092
2009-10-27,48550.0,49050.0,47950.0,48350.0,1337693
2009-10-28,48600.0,48950.0,47550.0,48050.0,1761526
2009-10-29,46800.0,47400.0,46550.0,47000.0,1804385
2009-10-30,47600.0,47650.0,46150.0,46150.0,1531882
2009-11-02,45000.0,45800.0,44900.0,45800.0,1220903
2009-11-03,45300.0,45500.0,44600.0,44750.0,1519745
2009-11-04,45400.0,46500.0,45250.0,46000.0,1918367
2009-11-05,46200.0,46450.0,45400.0,45950.0,1198355
2009-11-06,47000.0,47000.0,45250.0,45650.0,1420811
2009-11-09,45850.0,46600.0,45000.0,46200.0,821695
2009-11-10,47000.0,47650.0,46750.0,46850.0,1566635
2009-11-11,47150.0,47900.0,47150.0,47900.0,1372816
2009-11-12,47550.0,48000.0,47000.0,47000.0,1082337
2009-11-13,47400.0,48250.0,47000.0,47800.0,1027134
2009-11-16,47800.0,48200.0,47300.0,47800.0,1013088
2009-11-17,47350.0,48050.0,47200.0,47800.0,1344003
2009-11-18,48550.0,48900.0,47750.0,48100.0,1438130
2009-11-19,48750.0,49150.0,48500.0,48850.0,1498989
2009-11-20,49150.0,49300.0,48400.0,49150.0,1374933
2009-11-23,49400.0,49950.0,49250.0,49550.0,1584928
2009-11-24,49550.0,49850.0,48500.0,49400.0,1602774
2009-11-25,49600.0,49700.0,48300.0,49100.0,1332086
2009-11-26,48300.0,48700.0,47100.0,47100.0,2905768
2009-11-27,45100.0,46000.0,43500.0,44150.0,3763079
2009-11-30,45450.0,46600.0,44900.0,45550.0,2337673
2009-12-01,46200.0,46300.0,44950.0,45950.0,1245251
2009-12-02,46000.0,47250.0,46000.0,46750.0,1983878
2009-12-03,46700.0,47450.0,46600.0,47350.0,1194012
2009-12-04,47050.0,47350.0,46350.0,46700.0,1993433
2009-12-07,46500.0,46750.0,46000.0,46550.0,1621178
2009-12-08,46200.0,46550.0,45800.0,46250.0,1171669
2009-12-09,45500.0,46100.0,45500.0,45900.0,1734853
2009-12-10,45700.0,46400.0,44850.0,46400.0,4450665
2009-12-11,46200.0,46250.0,45500.0,45650.0,2021083
2009-12-14,46050.0,46500.0,45800.0,46500.0,1678983
2009-12-15,46500.0,46800.0,46000.0,46550.0,1410658
2009-12-16,47000.0,47000.0,45950.0,46350.0,1827070
2009-12-17,46700.0,46700.0,45650.0,45700.0,1498753
2009-12-18,45200.0,45950.0,44200.0,44750.0,3075853
2009-12-21,44700.0,44700.0,44000.0,44200.0,2086034
2009-12-22,44400.0,44700.0,44250.0,44450.0,2584842
2009-12-23,44300.0,44550.0,44200.0,44350.0,980658
2009-12-24,44200.0,45350.0,44200.0,44500.0,2476394
2009-12-28,44500.0,45050.0,44350.0,44950.0,1507454
2009-12-29,44650.0,44800.0,43250.0,43800.0,1506938
2009-12-30,43000.0,43500.0,42700.0,43200.0,1765666
2010-01-04,43950.0,44250.0,43250.0,43600.0,1184352
2010-01-05,43850.0,44600.0,42900.0,44600.0,2785425
2010-01-06,44550.0,45250.0,44200.0,44950.0,1503785
